age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,school_GP,school_MS,sex_F,sex_M,address_R,address_U,famsize_GT3,famsize_LE3,Pstatus_A,Pstatus_T,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,schoolsup_no,schoolsup_yes,famsup_no,famsup_yes,paid_no,paid_yes,activities_no,activities_yes,nursery_no,nursery_yes,higher_no,higher_yes,internet_no,internet_yes,romantic_no,romantic_yes,class_math,class_por,G3
19,2,2,1,3,0,5,4,5,1,1,1,0,12,13,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,13
18,2,2,2,3,0,5,3,3,1,3,4,0,14,17,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,15
18,1,1,1,3,0,4,4,3,2,3,3,4,11,12,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,True,14
19,2,3,1,1,1,4,4,4,1,1,2,0,9,9,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,10
17,1,3,3,2,1,5,2,4,1,4,5,14,12,11,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,11
17,2,2,1,3,0,3,4,3,1,1,3,8,10,11,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,12
17,3,4,3,2,0,5,4,5,2,4,5,2,10,9,True,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,10
17,0,1,2,1,0,2,4,4,3,5,5,5,9,9,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,False,True,10
17,3,3,1,3,0,3,2,3,1,1,4,4,10,9,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,9
16,3,3,1,1,0,4,3,2,3,4,5,0,11,10,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,10
17,3,4,1,2,1,5,4,4,3,4,5,8,8,9,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,8
17,1,2,1,2,0,3,1,3,1,5,3,6,9,9,True,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,10
18,4,2,1,2,0,4,3,2,1,4,5,2,15,16,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,16
17,3,4,1,3,1,4,4,3,3,4,5,28,10,9,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,9
16,1,1,2,2,0,5,4,5,4,5,3,0,7,0,False,True,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,True,0
17,3,2,1,4,0,5,2,2,1,2,5,0,18,18,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,True,18
16,4,4,1,3,0,5,4,5,1,1,4,2,15,15,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,14
17,1,1,1,2,0,4,3,3,1,2,4,0,12,12,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,12
16,1,1,1,2,2,4,4,4,1,3,5,0,10,10,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,10
15,4,3,1,2,0,4,4,4,2,4,2,0,10,10,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,10
15,4,4,4,4,0,1,3,5,3,5,1,8,12,10,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,11
16,2,1,1,2,0,4,2,3,1,2,5,0,13,14,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,16
16,3,4,3,2,0,4,2,1,1,1,2,2,7,9,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,True,8
18,4,3,1,3,0,5,3,2,1,2,4,4,15,14,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,17
18,1,1,2,2,0,4,4,3,1,1,3,2,11,11,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,True,False,True,False,11
16,2,2,2,2,0,5,4,4,2,4,5,0,13,13,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,False,12
17,3,4,1,3,0,4,4,5,1,3,5,16,16,15,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,15
16,4,2,2,2,0,5,3,3,1,1,1,2,13,14,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,14
17,4,3,2,2,0,4,4,4,4,4,4,4,10,9,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,9
18,4,3,2,2,0,4,4,5,1,2,2,10,10,8,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,8
16,4,3,1,2,0,1,3,2,1,1,1,10,11,12,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,13
17,3,2,1,1,3,5,5,5,2,4,5,2,8,8,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,7
16,2,2,3,2,0,5,3,4,1,1,2,1,14,13,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,14
16,4,3,1,4,0,4,2,2,1,1,2,2,17,17,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True,17
15,3,4,1,2,0,5,3,2,1,1,1,0,10,11,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,11
19,3,2,2,2,2,3,2,2,1,1,3,4,7,7,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,True,False,9
16,2,2,2,2,0,4,4,4,1,1,5,0,12,12,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,12
18,2,2,1,4,0,4,5,5,2,4,5,2,9,8,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,False,8
18,4,4,2,2,0,4,3,4,2,2,4,8,10,11,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True,12
16,1,1,1,1,0,3,4,4,3,3,1,2,14,14,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,13
18,2,1,2,2,0,4,3,5,1,2,3,12,8,9,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,10
17,2,2,2,2,0,5,1,3,1,1,5,0,11,9,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,11
15,4,4,4,4,0,1,3,5,3,5,1,6,10,13,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,13
16,4,3,1,2,0,5,4,2,1,2,5,6,12,12,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,13
16,4,3,2,1,0,3,3,3,1,1,4,2,11,15,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True,True,False,True,False,15
16,3,1,1,2,0,3,3,3,2,3,2,0,12,13,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,12
